Epoch,Learning_rate,Training_accuracy,Testing_accuracy,Activation,pool
10,0.010526315789473684,97.82,96.82,"['rrelu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.8332,94.13,"['relu', 'rrelu', 'rrelu', 'celu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.9654,98.49,"['leaky_relu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.9232,96.13,"['elu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.010526315789473684,97.6824,98.58,"['relu', 'relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.6718,51.97,"['elu', 'elu', 'elu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.010526315789473684,97.273,62.22,"['elu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,97.6138,82.07,"['elu', 'rrelu', 'rrelu', 'celu', 'celu']","('max', 'avg')"
10,0.010526315789473684,97.5482,63.77,"['elu', 'elu', 'elu', 'relu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,97.7428,95.29,"['elu', 'relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.010526315789473684,97.2974,98.43,"['relu', 'relu', 'relu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.010526315789473684,97.6016,63.19,"['rrelu', 'celu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,97.1532,98.19,"['relu', 'relu', 'relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.010526315789473684,97.3058,59.06,"['elu', 'elu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,97.6924,95.26,"['rrelu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,97.6672,45.97,"['elu', 'elu', 'relu', 'rrelu', 'celu']","('max', 'avg')"
10,0.010526315789473684,97.6428,82.42,"['elu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.010526315789473684,97.0342,66.59,"['elu', 'elu', 'rrelu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.010526315789473684,97.0606,95.01,"['relu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.010526315789473684,97.4974,98.51,"['relu', 'relu', 'relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.010526315789473684,97.7128,98.67,"['relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.010526315789473684,97.6506,48.13,"['elu', 'elu', 'elu', 'rrelu', 'celu']","('max', 'avg')"
10,0.010526315789473684,97.5054,86.21,"['elu', 'elu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,98.0722,97.01,"['rrelu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.465,79.64,"['elu', 'elu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,97.7538,96.01,"['elu', 'relu', 'relu', 'relu', 'leaky_relu']","('max', 'avg')"
10,0.010526315789473684,97.5202,89.85,"['relu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,97.6576,98.5,"['relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.010526315789473684,97.3632,98.29,"['relu', 'relu', 'rrelu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,97.9238,96.91,"['elu', 'relu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.2662,83.93,"['elu', 'elu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.010526315789473684,97.577,96.23,"['rrelu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.010526315789473684,97.7148,95.74,"['elu', 'relu', 'rrelu', 'rrelu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.6676,76.17,"['elu', 'elu', 'leaky_relu', 'celu', 'celu']","('max', 'avg')"
10,0.010526315789473684,97.8024,98.25,"['relu', 'relu', 'relu', 'celu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.7816,67.2,"['elu', 'elu', 'relu', 'celu', 'celu']","('max', 'avg')"
10,0.010526315789473684,98.1054,95.79,"['relu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.010526315789473684,96.7542,88.61,"['elu', 'elu', 'relu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.010526315789473684,97.472,97.45,"['rrelu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,97.203,69.43,"['elu', 'elu', 'elu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.010526315789473684,97.6716,95.91,"['elu', 'relu', 'rrelu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.5008,94.1,"['elu', 'relu', 'relu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.010526315789473684,97.4794,96.14,"['relu', 'rrelu', 'rrelu', 'rrelu', 'rrelu']","('avg', 'avg')"
10,0.010526315789473684,97.7534,83.69,"['elu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.010526315789473684,97.727,78.77,"['elu', 'elu', 'rrelu', 'rrelu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.2492,97.17,"['relu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.010526315789473684,97.5266,55.83,"['elu', 'elu', 'elu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,97.9598,98.3,"['relu', 'leaky_relu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.6358,97.36,"['elu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.010526315789473684,97.996,94.13,"['elu', 'leaky_relu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.010526315789473684,98.0714,77.33,"['elu', 'elu', 'elu', 'celu', 'celu']","('max', 'max')"
10,0.010526315789473684,96.979,79.59,"['elu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.010526315789473684,97.402,79.43,"['elu', 'elu', 'elu', 'relu', 'leaky_relu']","('avg', 'avg')"
10,0.010526315789473684,55.1486,53.52,"['elu', 'relu', 'relu', 'relu', 'relu']","('avg', 'avg')"
10,0.010526315789473684,97.8462,98.6,"['relu', 'relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.010526315789473684,97.2682,44.2,"['elu', 'elu', 'rrelu', 'rrelu', 'rrelu']","('avg', 'avg')"
10,0.010526315789473684,97.7854,96.51,"['elu', 'relu', 'relu', 'celu', 'celu']","('avg', 'avg')"
10,0.010526315789473684,97.8636,98.41,"['relu', 'relu', 'rrelu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.010526315789473684,97.1568,67.91,"['elu', 'rrelu', 'rrelu', 'rrelu', 'rrelu']","('avg', 'avg')"
10,0.010526315789473684,97.3528,36.65,"['elu', 'elu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.010526315789473684,97.5718,76.76,"['elu', 'elu', 'relu', 'relu', 'leaky_relu']","('max', 'max')"
10,0.010526315789473684,97.7426,92.08,"['elu', 'relu', 'relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.010526315789473684,97.6728,93.03,"['elu', 'relu', 'relu', 'relu', 'rrelu']","('max', 'avg')"
10,0.018182,97.4486,97.17,"['rrelu', 'leaky_relu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.018182,97.5764,94.48,"['elu', 'relu', 'relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018182,97.563,88.15,"['elu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.018182,96.9218,59.74,"['elu', 'celu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.018182,97.2278,93.44,"['rrelu', 'rrelu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.018182,96.6646,96.78,"['relu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.018182,97.0928,95.04,"['relu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018182,97.754,96.95,"['rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.018182,97.8068,98.39,"['relu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.018182,9.8646,9.6,"['elu', 'elu', 'elu', 'relu', 'relu']","('max', 'max')"
10,0.018182,97.234,97.77,"['relu', 'relu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018182,97.414,65.28,"['elu', 'relu', 'rrelu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.018182,96.9114,89.3,"['elu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018182,97.2438,74.46,"['elu', 'elu', 'relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018182,96.2566,68.15,"['elu', 'elu', 'elu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.018182,97.506,95.52,"['relu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.018182,97.3322,88.8,"['elu', 'relu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.018182,96.9432,88.59,"['elu', 'elu', 'relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018182,97.5818,67.76,"['elu', 'relu', 'relu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.018182,97.0974,83.06,"['elu', 'elu', 'relu', 'relu', 'celu']","('avg', 'avg')"
10,0.018182,70.372,75.01,"['elu', 'elu', 'relu', 'relu', 'relu']","('avg', 'avg')"
10,0.018182,97.473,98.6,"['relu', 'relu', 'relu', 'relu', 'celu']","('avg', 'avg')"
10,0.018182,97.522,97.28,"['elu', 'relu', 'relu', 'relu', 'celu']","('avg', 'avg')"
10,0.018182,96.4634,71.58,"['elu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.018182,97.7518,98.37,"['leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.018182,97.1064,97.31,"['relu', 'relu', 'rrelu', 'rrelu', 'celu']","('max', 'avg')"
10,0.018182,97.5616,85.11,"['rrelu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('max', 'avg')"
10,0.018182,97.46,81.15,"['elu', 'elu', 'elu', 'relu', 'rrelu']","('max', 'max')"
10,0.018182,97.2608,89.79,"['elu', 'relu', 'rrelu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.018182,97.0064,80.04,"['elu', 'elu', 'relu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.018182,97.7932,85.07,"['elu', 'relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.018182,97.5456,80.64,"['elu', 'relu', 'relu', 'rrelu', 'celu']","('max', 'avg')"
10,0.018182,97.6352,98.04,"['relu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018182,96.5942,98.43,"['relu', 'relu', 'relu', 'relu', 'rrelu']","('max', 'avg')"
10,0.018182,96.9662,51.23,"['elu', 'elu', 'elu', 'elu', 'celu']","('max', 'avg')"
10,0.018182,97.6374,98.45,"['relu', 'relu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.018182,93.3532,97.58,"['relu', 'relu', 'relu', 'relu', 'leaky_relu']","('max', 'avg')"
10,0.018182,94.1832,86.61,"['rrelu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018182,96.8046,97.29,"['relu', 'relu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.018182,97.172,89.97,"['rrelu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.018182,96.6006,98.11,"['relu', 'relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018182,97.4716,76.9,"['elu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018182,96.6888,45.59,"['elu', 'elu', 'elu', 'elu', 'leaky_relu']","('max', 'avg')"
10,0.018182,96.9126,28.49,"['elu', 'elu', 'elu', 'elu', 'rrelu']","('avg', 'avg')"
10,0.018182,97.4942,96.39,"['relu', 'relu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.018182,97.404,91.91,"['elu', 'elu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018182,96.259,93.09,"['elu', 'relu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.018182,96.3528,96.15,"['relu', 'celu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.018182,96.326,66.96,"['elu', 'elu', 'elu', 'elu', 'relu']","('avg', 'avg')"
10,0.018182,97.481,80.55,"['elu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('max', 'avg')"
10,0.018182,97.5284,98.29,"['relu', 'relu', 'relu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.018182,97.697,91.14,"['elu', 'relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018182,97.2846,96.5,"['leaky_relu', 'leaky_relu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.018182,96.2434,97.9,"['relu', 'relu', 'relu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.018182,96.6372,90.38,"['rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018182,96.6314,91.29,"['leaky_relu', 'celu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.018182,97.3552,54.93,"['elu', 'elu', 'relu', 'relu', 'rrelu']","('max', 'avg')"
10,0.018182,97.4232,86.88,"['rrelu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018182,97.6902,87.96,"['rrelu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'avg')"
10,0.018182,96.9622,93.91,"['relu', 'rrelu', 'rrelu', 'celu', 'celu']","('max', 'avg')"
10,0.018182,97.745,98.09,"['leaky_relu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.018182,97.7082,93.19,"['elu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.018182,96.787,97.8,"['relu', 'relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.018182,97.4176,56.2,"['elu', 'elu', 'elu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018182,97.1218,75.5,"['elu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('max', 'avg')"
10,0.018182,97.3208,79.75,"['elu', 'rrelu', 'rrelu', 'celu', 'celu']","('max', 'max')"
10,0.018182,97.0806,41.06,"['elu', 'elu', 'elu', 'relu', 'celu']","('avg', 'avg')"
10,0.018182,97.0628,73.37,"['elu', 'relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018182,96.5456,97.95,"['relu', 'relu', 'relu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.018182,97.3432,85.31,"['rrelu', 'celu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.018182,96.9892,98.61,"['relu', 'relu', 'relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018182,96.8256,73.63,"['elu', 'elu', 'rrelu', 'celu', 'celu']","('max', 'avg')"
10,0.018182,97.4466,95.39,"['rrelu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('max', 'avg')"
10,0.018182,96.9904,80.3,"['elu', 'elu', 'relu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.018182,97.3898,91.38,"['elu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018182,96.6792,56.94,"['elu', 'elu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.018182,96.476,95.01,"['relu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018182,97.5956,98.4,"['relu', 'relu', 'relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018182,97.3394,98.58,"['relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018182,97.3216,50.08,"['elu', 'elu', 'elu', 'rrelu', 'celu']","('max', 'avg')"
10,0.018182,97.3912,55.22,"['elu', 'elu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.018182,97.2362,90.21,"['rrelu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.018182,97.4202,89.7,"['elu', 'elu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.018182,97.623,91.99,"['elu', 'relu', 'relu', 'relu', 'leaky_relu']","('avg', 'avg')"
10,0.018182,97.3238,94.87,"['relu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('max', 'max')"
10,0.018182,97.529,98.24,"['relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018182,96.7252,97.39,"['relu', 'relu', 'rrelu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018182,97.5662,19.06,"['elu', 'relu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.018182,96.8858,74.64,"['elu', 'elu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018182,96.7588,92.24,"['rrelu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018182,97.327,88.01,"['elu', 'relu', 'rrelu', 'rrelu', 'celu']","('max', 'avg')"
10,0.018182,97.2114,37.91,"['elu', 'elu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.018182,97.741,98.35,"['relu', 'relu', 'relu', 'celu', 'celu']","('max', 'avg')"
10,0.018182,97.2798,52.62,"['elu', 'elu', 'relu', 'celu', 'celu']","('max', 'avg')"
10,0.018182,97.3094,94.45,"['relu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.018182,82.1574,56.44,"['elu', 'elu', 'relu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.018182,97.7586,94.73,"['rrelu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018182,97.2006,47.56,"['elu', 'elu', 'elu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.018182,96.6132,94.11,"['elu', 'relu', 'rrelu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018182,95.56,92.8,"['elu', 'relu', 'relu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.018182,96.9328,88.86,"['relu', 'rrelu', 'rrelu', 'rrelu', 'rrelu']","('avg', 'avg')"
10,0.018182,97.574,88.59,"['elu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.018182,96.5434,82.18,"['elu', 'elu', 'rrelu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.018182,97.558,97.27,"['relu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.018182,97.4294,63.24,"['elu', 'elu', 'elu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018182,97.1676,96.27,"['relu', 'leaky_relu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.018182,97.298,88.63,"['elu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.018182,97.3522,94.52,"['elu', 'leaky_relu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.018182,96.8326,91.41,"['elu', 'elu', 'elu', 'celu', 'celu']","('avg', 'avg')"
10,0.018182,97.0556,89.41,"['elu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018182,96.7068,54.28,"['elu', 'elu', 'elu', 'relu', 'leaky_relu']","('max', 'avg')"
10,0.018182,18.4976,9.91,"['elu', 'relu', 'relu', 'relu', 'relu']","('max', 'avg')"
10,0.018182,97.6726,98.47,"['relu', 'relu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.018182,96.6294,50.69,"['elu', 'elu', 'rrelu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.018182,97.7332,92.89,"['elu', 'relu', 'relu', 'celu', 'celu']","('max', 'max')"
10,0.018182,97.407,98.39,"['relu', 'relu', 'rrelu', 'rrelu', 'rrelu']","('avg', 'avg')"
10,0.018182,97.0476,84.5,"['elu', 'rrelu', 'rrelu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.018182,97.0526,57.27,"['elu', 'elu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018182,96.8016,59.17,"['elu', 'elu', 'relu', 'relu', 'leaky_relu']","('avg', 'avg')"
10,0.018182,11.2578,10.64,"['elu', 'relu', 'relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018182,97.594,52.8,"['elu', 'relu', 'relu', 'relu', 'rrelu']","('avg', 'avg')"
